sku,item_name,websites,base_image_url,item_url
WWW5950GW,Castelli The Sum Riesling,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5950gw_castelli_the_sum_riesling-min.jpg,https://th.wine-now.com/castelli-the-sum-riesling.html
WWW5951GW,Pictor Sauvignon Blanche,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5951gw_pictor_sauvignon_blanche-min.jpg,https://th.wine-now.com/pictor-sauvignon-blanche.html
WWW5952GW,La Rue De L'Amour Premium Selected Blanche,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5952gw_la_rue_de_l_amour_premium_selected_blanche-min.jpg,https://th.wine-now.com/la-rue-de-l-amour-premium-selected-blanche.html
WWW5953GW,Domaine Buisson‑Charles Bourgogne Aligoté Horsclasse,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5953gw_domaine_buisson_charles_bourgogne_aligot_horsclasse.jpg,https://th.wine-now.com/domaine-buisson-charles-bourgogne-aligote-horsclasse.html
WWW5954GW,Domaine Buisson‑Charles Chablis Grand Cru Vaudésir,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5954gw_domaine_buisson_charles_chablis_grand_cru_vaud_sir.jpg,https://th.wine-now.com/domaine-buisson-charles-chablis-grand-cru-vaudesir.html
WWW5955GW,Domaine Gérard Duplessis Chablis Premier Cru Montée Detonnerre,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5955gw_domaine_g_rard_duplessis_chablis_premier_cru_mont_e_detonnerre_-min.jpg,https://th.wine-now.com/domaine-gerard-duplessis-chablis-premier-cru-montee-detonnerre.html
WWW5956GW,Domaine Gérard Duplessis Chablis Premier Cru Montmains,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5956gw_domaine_g_rard_duplessis_chablis_premier_cru_montmains.jpg,https://th.wine-now.com/domaine-gerard-duplessis-chablis-premier-cru-montmains.html
WWW5957GW,Domaine Jeanchartron Puligny-Montrachet 1Er Cru “Clos De La Pucelle” Monopole,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5957gw_domaine_jeanchartron_puligny-montrachet_1er_cru_clos_de_la_pucelle_monopole.jpg,https://th.wine-now.com/domaine-jeanchartron-puligny-montrachet-1er-cru-clos-de-la-pucelle-monopole.html
WWW5958GW,Maison Bouey Celestin Bordeaux Sauvignon Blanc - Sémillon,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5958gw_maison_bouey_celestin_bordeaux_sauvignon_blanc_-_s_millon-min.jpg,https://th.wine-now.com/maison-bouey-celestin-bordeaux-sauvignon-blanc-semillon.html
WWW5959GW,Miguel Domecq Entrechuelos Chardonnay,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5959gw_miguel_domecq_entrechuelos_chardonnay-min.jpg,https://th.wine-now.com/miguel-domecq-entrechuelos-chardonnay.html
WWW5960GW,Viña Valoria Blanco Rioja D.O.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5960gw_vi_a_valoria_blanco_rioja_d.o-min.jpg,https://th.wine-now.com/vi-a-valoria-blanco-rioja-d-o.html
WWW5961GW,Askaneli Rkatsiteli Qvevri,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5961gw_askaneli_rkatsiteli_qvevri-min.jpg,https://th.wine-now.com/askaneli-rkatsiteli-qvevri.html
WWW5962GW,Askaneli Tsinandali,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5962gw_askaneli_tsinandali-min.jpg,https://th.wine-now.com/askaneli-tsinandali.html
WWW5963GW,Askaneli Rkatsiteli White,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5963gw_askaneli_rkatsiteli_white-min.jpg,https://th.wine-now.com/askaneli-rkatsiteli-white.html
WWW5964GW,Arione Moscato D’Asti D.O.C.G.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5964gw_arione_moscato.jpg,https://th.wine-now.com/arione-moscato-d-asti-d-o-c-g.html
WWW5965GW,Arione Rico Vino Bianco,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5965gw_arione_rico_vino_bianco-min.jpg,https://th.wine-now.com/arione-rico-vino-bianco.html
WWW5966GW,Bera Arneis Langhe D.O.C.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5966gw_bera_arneis_langhe_d.o.c-min.jpg,https://th.wine-now.com/bera-arneis-langhe-d-o-c.html
WWW5967GW,Bera Su Reimond Moscato D’Asti D.O.C.G.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5967gw_bera_su_reimond_moscato_d_asti.jpg,https://th.wine-now.com/bera-su-reimond-moscato-d-asti-d-o-c-g.html
WWW5968GW,Le Morette Mandolara Lugana D.O.C.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5968gw_le_morette_mandolara_lugana_d.o.c-min.jpg,https://th.wine-now.com/le-morette-mandolara-lugana-d-o-c.html
WWW5969GW,Le Morette Benedictus Lugana D.O.C.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5969gw_le_morette_benedictus_lugana.jpg,https://th.wine-now.com/le-morette-benedictus-lugana-d-o-c.html
WWW5970GW,Le Morette Lugana Riserva D.O.C.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5970gw_le_morette_lugana_riserva.jpg,https://th.wine-now.com/le-morette-lugana-riserva-d-o-c.html
WWW5971GW,Le Morette Serai Bianco Veronese I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5971gw_le_morette_serai_bianco_veronese.jpg,https://th.wine-now.com/le-morette-serai-bianco-veronese-i-g-t.html
WWW5972GW,Terre Di Rai Sauvignon Blanctre Venezie I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5972gw_terre_di_rai_sauvignon_blanctre_venezie.jpg,https://th.wine-now.com/terre-di-rai-sauvignon-blanctre-venezie-i-g-t.html
WWW5973GW,Terre Di Rai Chardonnay I.G.T. Delle Venezie,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5973gw_terre_di_rai_chardonnay_i.g.t._delle_venezie-min.jpg,https://th.wine-now.com/terre-di-rai-chardonnay-i-g-t-delle-venezie.html
WWW5974GW,Terre Di Rai Pinot Grigio Delle Venezie D.O.C.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5974gw_terre_di_rai_pinot_grigio_delle_venezie_d.o.c-min.jpg,https://th.wine-now.com/terre-di-rai-pinot-grigio-delle-venezie-d-o-c.html
WWW5975GW,Tinazzi Tenuta Valleselle Arnasi Pinot Grigio Delle Venezie I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5975gw_tinazzi_tenuta_valleselle_arnasi_pinot_grigio_delle_venezie.jpg,https://th.wine-now.com/tinazzi-tenuta-valleselle-arnasi-pinot-grigio-delle-venezie-i-g-t.html
WWW5976GW,Tinazzi Tenuta Valleselle Solaris Custoza D.O.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5976gw_tinazzi_tenuta_valleselle_solaris_custoza.jpg,https://th.wine-now.com/tinazzi-tenuta-valleselle-arnasi-pinot-grigio-delle-venezie-i-g-t-1.html
WWW5977GW,Tinazzi Opera N°2 Chardonnay Malvasia Puglia I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5977gw_tinazzi_opera_n_2_chardonnay_malvasia.jpg,https://th.wine-now.com/tinazzi-opera-n-2-chardonnay-malvasia-puglia-i-g-p.html
WWW5978GW,Reguta Prediale Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5978gw_reguta_prediale_tre_venezie.jpg,https://th.wine-now.com/reguta-prediale-tre-venezie-i-g-p.html
WWW5979GW,Reguta Chardonnay Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5979gw_reguta_chardonnay_tre_venezie_i.g.p-min.jpg,https://th.wine-now.com/reguta-chardonnay-tre-venezie-i-g-p.html
WWW5980GW,Reguta Bianco Di Bianco Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5980gw_reguta_bianco_di_bianco_tre_venezie.jpg,https://th.wine-now.com/reguta-bianco-di-bianco-tre-venezie-i-g-p.html
WWW5981GW,Reguta Müller Thurgau Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5981gw_reguta_m_ller_thurgau_tre_venezie_i.g.p-min.jpg,https://th.wine-now.com/reguta-muller-thurgau-tre-venezie-i-g-p.html
WWW5982GW,Reguta Pinot Grigio Fruili D.O.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5982gw_reguta_pinot_grigio_fruili_d.o.p-min.jpg,https://th.wine-now.com/reguta-pinot-grigio-fruili-d-o-p.html
WWW5983GW,Reguta Ribolla Gialla Venezia Giulia I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5983gw_reguta_ribolla_gialla_venezia_giulia_i.g.p-min.jpg,https://th.wine-now.com/reguta-ribolla-gialla-venezia-giulia-i-g-p.html
WWW5984GW,Reguta Riesling Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5984gw_reguta_riesling_tre_venezie_i.g.p-min.jpg,https://th.wine-now.com/reguta-riesling-tre-venezie-i-g-p.html
WWW5985GW,Reguta Sauvignon Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5985gw_reguta_sauvignon_tre_venezie_i.g.p-min.jpg,https://th.wine-now.com/reguta-sauvignon-tre-venezie-i-g-p.html
WWW5986GW,Reguta Traminer Aromatico Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5986gw_reguta_traminer_aromatico_tre_venezie.jpg,https://th.wine-now.com/reguta-traminer-aromatico-tre-venezie-i-g-p.html
WWW5987GW,Reguta Verduzzo Tre Venezie I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5987gw_reguta_verduzzo_tre_venezie_i.g.p-min.jpg,https://th.wine-now.com/reguta-verduzzo-tre-venezie-i-g-p.html
WWW5988GW,Astrale Vino Bianco D’Italia,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5988gw_astrale_vino_bianco_d_italia.jpg,https://th.wine-now.com/astrale-vino-bianco-d-italia.html
WWW5989GW,Bulichella Tuscanio 900 Costa Toscana,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5989gw_bulichella_tuscanio_900_costa_toscana-min.jpg,https://th.wine-now.com/bulichella-tuscanio-900-costa-toscana.html
WWW5990GW,Bulichella Tuscanio Costa Toscana Vermentino I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5990gw_bulichella_tuscanio_costa_toscana_vermentino_i.g.t-min.jpg,https://th.wine-now.com/bulichella-tuscanio-costa-toscana-vermentino-i-g-t.html
WWW5991GW,Castelvecchio San Lorenzo Bianco Toscano Trebbiano Toscano I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5991gw_castelvecchio_san_lorenzo_bianco_toscano_trebbiano_toscano_i.g.t-min.jpg,https://th.wine-now.com/castelvecchio-san-lorenzo-bianco-toscano-trebbiano-toscano-i-g-t.html
WWW5992GW,Loacker Valdifalco Maremma Toscana Vermentino D.O.C.G.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5992gw_loacker_valdifalco_maremma_toscana_vermentino_d.o.c.g-min.jpg,https://th.wine-now.com/loacker-valdifalco-maremma-toscana-vermentino-d-o-c-g.html
WWW5993GW,Loacker Schwarhof Tasnim Sauvignon Blanc I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5993gw_loacker_schwarhof_tasnim_sauvignon_blanc_i.g.t-min.jpg,https://th.wine-now.com/loacker-schwarhof-tasnim-sauvignon-blanc-i-g-t.html
WWW5994GW,Poliziano Ambrae Toscana Bianco I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5994gw_poliziano_ambrae_toscana_bianco_i.g.t-min.jpg,https://th.wine-now.com/poliziano-ambrae-toscana-bianco-i-g-t.html
WWW5995GW,Valiano Donna Di Valiano Toscana Chardonnay I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5995gw_valiano_donna_di_valiano_toscana_chardonnay_i.g.t-min.jpg,https://th.wine-now.com/valiano-donna-di-valiano-toscana-chardonnay-i-g-t.html
WWW5996GW,Feudi Bizantini Passofino Pecorino Terre Di Chieti I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5996gw_feudi_bizantini_passofino_pecorino_terre_di_chieti.jpg,https://th.wine-now.com/feudi-bizantini-passofino-pecorino-terre-di-chieti-i-g-p.html
WWW5997GW,Vasu Vasu Pinot Grigio Colline Pescaresi I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5997gw_vasu_vasu_pinot_grigio_colline_pescaresi.jpg,https://th.wine-now.com/vasu-vasu-pinot-grigio-colline-pescaresi-i-g-p.html
WWW5998GW,Nativ Vico Riviera N° 99 Falanghina Beneventano I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5998gw_nativ_vico_riviera_n_99_falanghina_beneventano_i.g.t-min.jpg,https://th.wine-now.com/nativ-vico-riviera-n-99-falanghina-beneventano-i-g-t.html
WWW5999GW,Nativ Suadens Bianco Campania I.G.T.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www5999gw_nativ_suadens_bianco_campania.jpg,https://th.wine-now.com/nativ-suadens-bianco-campania-i-g-t.html
WWW6000GW,Nativ Eva Falanghina,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www6000gw_nativ_eva_falanghina.jpg,https://th.wine-now.com/nativ-eva-falanghina.html
WWW6001GW,Tagaro Pinataro Chardonnay Puglia I.G.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www6001gw_tagaro_pinataro_chardonnay_puglia_i.g.p-min.jpg,https://th.wine-now.com/tagaro-pinataro-chardonnay-puglia-i-g-p.html
WWW6002GW,Tagaro Locorotondo D.O.P.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www6002gw_tagaro_locorotondo_d.o.p-min.jpg,https://th.wine-now.com/tagaro-locorotondo-d-o-p.html
WWW6003GW,Cantine Paolini Gurgò Chardonnay Sicilia D.O.C.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www6003gw_cantine_paolini_gurg_chardonnay_sicilia-min.jpg,https://th.wine-now.com/cantine-paolini-gurgo-chardonnay-sicilia-d-o-c.html
WWW6004GW,Cantine Paolini Sicilien Chardonnay Sicilia D.O.C.  (375 Ml),"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/m/i/min_www6004gw_cantine_paolini_sicilien_chardonnay_sicilia_d.o.c._375_ml_.jpg,https://th.wine-now.com/cantine-paolini-sicilien-chardonnay-sicilia-d-o-c-375-ml.html
WWW6005GW,Cantine Paolini Sicilien Chardonnay Sicilia D.O.C.,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www6005gw.jpg,https://th.wine-now.com/cantine-paolini-sicilien-chardonnay-sicilia-d-o-c.html
WRW6936AB,Ricossa  Barbera Appassimento Piemonte DOC,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6936ab.jpg,https://th.wine-now.com/ricossa-barbera-appassimento-piemonte-doc.html
WSP5888BN,Louis Roederer  Rose Vintage 2017,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/s/wsp5888bn.jpg,https://th.wine-now.com/louis-roederer-rose-vintage-2017.html
LRM0263AE,Flor de Caña  25 years Centenario Rum Box Set,"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/r/lrm0263ae.jpg,https://th.wine-now.com/flor-de-ca-a-25-years-centenario-rum-box-set.html
LRM0265AE,Flor de Caña  30 years Centenario Rum (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/r/lrm0265ae.jpg,https://th.wine-now.com/flor-de-ca-a-30-years-centenario-rum-700-ml.html
WEV0063WN,Penfolds wines and receive one-day access to Les Vendanges at Gaysorn Village on 19th or 20th September 2025,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/p/e/pen_x_winenow_lvp_a4_promotion-min.jpg,https://th.wine-now.com/penfolds-wines-and-receive-one-day-access-to-les-vendanges-at-gaysorn-village-on-19th-or-20th-september-2025.html
GIF0006CN,Negroni Week Brunch Voucher 2000 Baht,"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/g/i/gif0006.jpg,https://th.wine-now.com/attico-cucina-italiana-voucher-2000-baht.html
WRW6937AE,Maturana Wines  Reserva Privada Cabernet Sauvignon ,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6937ae.jpg,https://th.wine-now.com/maturana-wines-reserva-privada-cabernet-sauvignon.html
WRW6938AE,La Carraia  Ruber Cabernet Sauvignon,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6938aen.jpg,https://th.wine-now.com/la-carraia-ruber-cabernet-sauvignon.html
WWW6007AA,"Chateau d'Yquem  ""Y"" Bordeaux Blanc 2017","Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www6007aa_chateau_d_yquem_y_bordeaux_blanc_2017.jpg,https://th.wine-now.com/chateau-d-yquem-y-bordeaux-blanc-2017.html
WWW6006DJ,"Domaine du Pélican  Arbois Savagnin  ""Maceration Pelliculaire""","Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www6006dj_domaine_du_p_lican_arbois_savagnin_maceration_pelliculaire.jpg,https://th.wine-now.com/domaine-du-pelican-arbois-savagnin-maceration-pelliculaire.html
WEV0064WN,Texica Wine Market @TEXICA WINE CELLAR (Saturday 25 October 2025),"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/n/wn_events_texica.jpg,https://th.wine-now.com/texica-wine-market-attexica-wine-cellar-saturday-25-october-2025.html
WRW6939AF,Chateau Lilian Ladouys  Saint-Estephe 2021,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6939af_1_.jpg,https://th.wine-now.com/chateau-lilian-ladouys-saint-estephe-2021.html
WEV0065WN,BURGUNDIAN TASTING NIGHT @THE BOTTLEMAN WINE BAR (Saturday 27 SEP 2025),"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/b/u/burgundian_tasting_night_1.png,https://th.wine-now.com/burgundian-tasting-night-atthe-bottleman-wine-bar-saturday-27-sep-2025.html
WRW6940AF,Chateau La Tour Carnet  4eme Grand Cru Classe 2021,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6940af.jpg,https://th.wine-now.com/chateau-la-tour-carnet-4eme-grand-cru-classe-2021.html
WRW6941AF,Chateau Gloria  Saint Julien 2017,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6941af.jpg,https://th.wine-now.com/chateau-gloria-saint-julien-2017.html
WRW6942BN,Chateau Gloria  Saint-Julien 2022,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6942bn.jpg,https://th.wine-now.com/chateau-gloria-saint-julien-2022.html
WRW6714DJ,"Domaine Jean-Pierre Guyon Savigny-les-Beaune 1er Cru ""les Peuillets""","Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw6714dj_domaine_jean-pierre_guyon_savigny-les-beaune_1er_cru__les_peuillets.jpg,https://th.wine-now.com/domaine-jean-pierre-guyon-savigny-les-beaune-1er-cru-les-peuillets.html
LWH1188AB,Glen Scotia  Festival Scotch Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/g/l/glen_scotiafestival_scotch_whisky.jpg,https://th.wine-now.com/glen-scotia-festival-scotch-whisky-700-ml.html
LWH1190AB,Glen Scotia  18 Year Old Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1190ab_glen_scotia_18_year_old_single_malt_whisky.jpg,https://th.wine-now.com/glen-scotia-18-year-old-single-malt-whisky-700-ml.html
LWH1192AB,Glen Scotia  10 Year Old Unpeated Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1192ab_glen_scotia_10_year_old_unpeated.jpg,https://th.wine-now.com/glen-scotia-10-year-old-unpeated-single-malt-whisky-700-ml.html
LWH1193AB,Kurayoshi  Matsui Single Malt whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1193ab_kurayoshi_matsui_single_malt_whisky.jpg,https://th.wine-now.com/kurayoshi-matsui-single-malt-whisky-700-ml.html
LWH1196AB,Loch Lomond  12 Year Old Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1196ab_loch_lomond_12_year_old_single_malt_whisky.jpg,https://th.wine-now.com/loch-lomond-12-year-old-single-malt-whisky-700-ml.html
LWH1197AB,Loch Lomond  18 Year Old Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1197ab_loch_lomond_18_year_old_single_malt_whisky.jpg,https://th.wine-now.com/loch-lomond-18-year-old-single-malt-whisky-700-ml.html
LWH1198AB,Loch Lomond  14 Year Old Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1198ab_loch_lomond_14_year_old_single_malt_whisky.jpg,https://th.wine-now.com/loch-lomond-14-year-old-single-malt-whisky-700-ml.html
LWH1199AB,Loch Lomond  21 Year Old Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1199ab_loch_lomond_21_year_old_single_malt_whisky.jpg,https://th.wine-now.com/loch-lomond-21-year-old-single-malt-whisky-700-ml.html
LWH1200AB,The Legendary Silkie The Midnight Silkie Irish Whiskey (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1200ab_the_legendary_silkie_the_midnight_silkie_irish_whiskey.jpg,https://th.wine-now.com/the-legendary-silkie-the-midnight-silkie-irish-whiskey-700-ml.html
LWH1201AB,Wolfie’s Blended Scotch Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1201ab_wolfies_whisky_blended_scotch_whisky.jpg,https://th.wine-now.com/wolfie-s-blended-scotch-whisky-700-ml.html
LWH1202DG,Dandy Classic Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/d/a/dandy_classic.jpg,https://th.wine-now.com/dandy-classic-whisky-700-ml.html
LWH1203DG,Dandy Rebel Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/d/a/dandy_rebel.jpg,https://th.wine-now.com/dandy-rebel-whisky-700-ml.html
LWH1204DG,Limestone Private Cask Rye (375 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/i/limestone_private_cask_rye_375ml-min.jpg,https://th.wine-now.com/limestone-private-cask-rye-375-ml.html
LWH1205DG,Mackintosh Blended Malt Scotch (750 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1205dg_mackintosh_blended_malt_scotch.jpg,https://th.wine-now.com/mackintosh-blended-malt-scotch-750-ml.html
LWH1206DG,Boutique-y Bunnahabhain Aged 27 Years - Bangkok Skyline Series Vol 1 (500 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1206dg_boutique-y_bunnahabhain_aged_27_years.jpg,https://th.wine-now.com/boutique-y-bunnahabhain-aged-27-years-bangkok-skyline-series-vol-1-500-ml.html
LWH1207DG,Boutique-y Ledaig Batch 4 - 19 Years Old (500 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1207dg_boutique-y_ledaig_batch_4_-_19_years_old.jpg,https://th.wine-now.com/boutique-y-ledaig-batch-4-19-years-old-500-ml.html
LWH1208DG,Boutique-y Port Charlotte Sherry Cask - Bangkok Skyline Series Vol 2 (500 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1208dg_boutique-y_port_charlotte_sherry_cask.jpg,https://th.wine-now.com/boutique-y-port-charlotte-sherry-cask-bangkok-skyline-series-vol-2-500-ml.html
LWH1209DG,Boutique-y Blended Malt #1 24 Year Old - Batch 8 (500 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1209dg_boutique-y_blended_malt_1_24_year_old_-_batch_8.jpg,https://th.wine-now.com/boutique-y-blended-malt-1-24-year-old-batch-8-500-ml.html
LWH1210DG,Boutique-y Ledaig 19 Year Old - Batch 19 (500 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh1210dg_boutique-y_ledaig_19_year_old_-_batch_19.jpg,https://th.wine-now.com/boutique-y-ledaig-19-year-old-batch-19-500-ml.html
